region_id,Region,area_id,Area,distributor_id,House,territory_id,Territory,point_id,Point,rds_point_id,Cluster_Id,Cluster_Name,rds_cluster_id,route_section_id,rds_route_id,point_cl_rt_iden,composite_rds_cluster_id,composite_rds_route_id
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91671,Habu 5 Matha,,18163,1830496,_431_18163_91671,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91666,Custom Bazar,,18163,1830496,_431_18163_91666,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91670,Gannarpar,,18163,1830496,_431_18163_91670,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148042,Medical More,,18163,1830496,_431_18163_148042,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91667,Custom Bazar,,18163,1830496,_431_18163_91667,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91669,Gannarpar,,18163,1830496,_431_18163_91669,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91669,Gannarpar,,18163,1830496,_431_18163_91669,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91671,Habu 5 Matha,,18163,1830496,_431_18163_91671,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91677,Lifer More,,18163,1830496,_431_18163_91677,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91677,Lifer More,,18163,1830496,_431_18163_91677,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91667,Custom Bazar,,18163,1830496,_431_18163_91667,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,115133,Medical More,,18163,1830496,_431_18163_115133,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91671,Habu 5 Matha,,18163,1830496,_431_18163_91671,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91669,Gannarpar,,18163,1830496,_431_18163_91669,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91670,Gannarpar,,18163,1830496,_431_18163_91670,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91669,Gannarpar,,18163,1830496,_431_18163_91669,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91667,Custom Bazar,,18163,1830496,_431_18163_91667,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91671,Habu 5 Matha,,18163,1830496,_431_18163_91671,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148827,Kuriar More,,18163,1830496,_431_18163_148827,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91671,Habu 5 Matha,,18163,1830496,_431_18163_91671,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91669,Gannarpar,,18163,1830496,_431_18163_91669,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91670,Gannarpar,,18163,1830496,_431_18163_91670,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91671,Habu 5 Matha,,18163,1830496,_431_18163_91671,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91671,Habu 5 Matha,,18163,1830496,_431_18163_91671,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91667,Custom Bazar,,18163,1830496,_431_18163_91667,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91671,Habu 5 Matha,,18163,1830496,_431_18163_91671,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148042,Medical More,,18163,1830496,_431_18163_148042,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148042,Medical More,,18163,1830496,_431_18163_148042,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91675,Kuriar More,,18163,1830496,_431_18163_91675,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91667,Custom Bazar,,18163,1830496,_431_18163_91667,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91675,Kuriar More,,18163,1830496,_431_18163_91675,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91671,Habu 5 Matha,,18163,1830496,_431_18163_91671,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91677,Lifer More,,18163,1830496,_431_18163_91677,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91669,Gannarpar,,18163,1830496,_431_18163_91669,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148809,Harhati,,18178,1830497,_431_18178_148809,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148809,Harhati,,18178,1830497,_431_18178_148809,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148809,Harhati,,18178,1830497,_431_18178_148809,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148809,Harhati,,18178,1830497,_431_18178_148809,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,133235,Omor,,18178,1830497,_431_18178_133235,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148809,Harhati,,18178,1830497,_431_18178_148809,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148809,Harhati,,18178,1830497,_431_18178_148809,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91899,Burirhat kobaru,,18178,1830497,_431_18178_91899,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148808,Burirhat kobaru,,18178,1830497,_431_18178_148808,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91894,Bahadur Shing,,18178,1830497,_431_18178_91894,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148808,Burirhat kobaru,,18178,1830497,_431_18178_148808,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148809,Harhati,,18178,1830497,_431_18178_148809,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91898,Burirhat kobaru,,18178,1830497,_431_18178_91898,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91866,Kallabon kasari,,18178,1830497,_431_18178_91866,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91898,Burirhat kobaru,,18178,1830497,_431_18178_91898,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91903,Harhati,,18178,1830497,_431_18178_91903,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91900,Burirhat kobaru,,18178,1830497,_431_18178_91900,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91903,Harhati,,18178,1830497,_431_18178_91903,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91903,Harhati,,18178,1830497,_431_18178_91903,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91903,Harhati,,18178,1830497,_431_18178_91903,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91898,Burirhat kobaru,,18178,1830497,_431_18178_91898,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91903,Harhati,,18178,1830497,_431_18178_91903,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91904,Kisamoth habu,,18178,1830497,_431_18178_91904,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91903,Harhati,,18178,1830497,_431_18178_91903,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91866,Kallabon kasari,,18178,1830497,_431_18178_91866,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91894,Bahadur Shing,,18178,1830497,_431_18178_91894,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91901,Burirhat kobaru,,18178,1830497,_431_18178_91901,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91893,Bahadur Shing,,18178,1830497,_431_18178_91893,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91893,Bahadur Shing,,18178,1830497,_431_18178_91893,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91866,Kallabon kasari,,18178,1830497,_431_18178_91866,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91866,Kallabon kasari,,18178,1830497,_431_18178_91866,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91904,Kisamoth habu,,18178,1830497,_431_18178_91904,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91904,Kisamoth habu,,18178,1830497,_431_18178_91904,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91906,Niokchandi,,18178,1830497,_431_18178_91906,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91904,Kisamoth habu,,18178,1830497,_431_18178_91904,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148807,Omor,,18178,1830497,_431_18178_148807,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91904,Kisamoth habu,,18178,1830497,_431_18178_91904,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91906,Niokchandi,,18178,1830497,_431_18178_91906,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91904,Kisamoth habu,,18178,1830497,_431_18178_91904,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148810,Kisamoth habu,,18178,1830497,_431_18178_148810,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91903,Harhati,,18178,1830497,_431_18178_91903,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91898,Burirhat kobaru,,18178,1830497,_431_18178_91898,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91906,Niokchandi,,18178,1830497,_431_18178_91906,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91899,Burirhat kobaru,,18178,1830497,_431_18178_91899,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91898,Burirhat kobaru,,18178,1830497,_431_18178_91898,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91866,Kallabon kasari,,18178,1830497,_431_18178_91866,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148809,Harhati,,18178,1830497,_431_18178_148809,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91899,Burirhat kobaru,,18178,1830497,_431_18178_91899,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91898,Burirhat kobaru,,18178,1830497,_431_18178_91898,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91894,Bahadur Shing,,18178,1830497,_431_18178_91894,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148809,Harhati,,18178,1830497,_431_18178_148809,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148809,Harhati,,18178,1830497,_431_18178_148809,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148809,Harhati,,18178,1830497,_431_18178_148809,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91894,Bahadur Shing,,18178,1830497,_431_18178_91894,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91894,Bahadur Shing,,18178,1830497,_431_18178_91894,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91899,Burirhat kobaru,,18178,1830497,_431_18178_91899,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91895,Bahadur Shing,,18178,1830497,_431_18178_91895,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148809,Harhati,,18178,1830497,_431_18178_148809,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148809,Harhati,,18178,1830497,_431_18178_148809,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91620,Shahebgonj More,,18025,1830498,_432_18025_91620,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91617,Saibgonj Bazar,,18025,1830498,_432_18025_91617,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91623,Shahid Vata,,18025,1830498,_432_18025_91623,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91618,Saibgonj Bazar,,18025,1830498,_432_18025_91618,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91617,Saibgonj Bazar,,18025,1830498,_432_18025_91617,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91623,Shahid Vata,,18025,1830498,_432_18025_91623,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91616,Saibgonj Bazar Vitor,,18025,1830498,_432_18025_91616,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91617,Saibgonj Bazar,,18025,1830498,_432_18025_91617,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91622,Shahid Vata,,18025,1830498,_432_18025_91622,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91619,Shahebgonj More,,18025,1830498,_432_18025_91619,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91620,Shahebgonj More,,18025,1830498,_432_18025_91620,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91615,Saibgonj Bazar Vitor,,18025,1830498,_432_18025_91615,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91619,Shahebgonj More,,18025,1830498,_432_18025_91619,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,148850,Saibgonj Bazar Road,,18025,1830498,_432_18025_148850,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91623,Shahid Vata,,18025,1830498,_432_18025_91623,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,148850,Saibgonj Bazar Road,,18025,1830498,_432_18025_148850,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91619,Shahebgonj More,,18025,1830498,_432_18025_91619,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91623,Shahid Vata,,18025,1830498,_432_18025_91623,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91617,Saibgonj Bazar,,18025,1830498,_432_18025_91617,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,148851,Saibgonj Bazar Road,,18025,1830498,_432_18025_148851,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91619,Shahebgonj More,,18025,1830498,_432_18025_91619,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91622,Shahid Vata,,18025,1830498,_432_18025_91622,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91620,Shahebgonj More,,18025,1830498,_432_18025_91620,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,148850,Saibgonj Bazar Road,,18025,1830498,_432_18025_148850,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,148850,Saibgonj Bazar Road,,18025,1830498,_432_18025_148850,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,148850,Saibgonj Bazar Road,,18025,1830498,_432_18025_148850,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,148850,Saibgonj Bazar Road,,18025,1830498,_432_18025_148850,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91619,Shahebgonj More,,18025,1830498,_432_18025_91619,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91623,Shahid Vata,,18025,1830498,_432_18025_91623,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,148850,Saibgonj Bazar Road,,18025,1830498,_432_18025_148850,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,148850,Saibgonj Bazar Road,,18025,1830498,_432_18025_148850,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,148850,Saibgonj Bazar Road,,18025,1830498,_432_18025_148850,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,30303,Bottola,,18025,1830498,_432_18025_30303,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,148851,Saibgonj Bazar Road,,18025,1830498,_432_18025_148851,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91621,Shahebgonj More,,18025,1830498,_432_18025_91621,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91620,Shahebgonj More,,18025,1830498,_432_18025_91620,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91621,Shahebgonj More,,18025,1830498,_432_18025_91621,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91623,Shahid Vata,,18025,1830498,_432_18025_91623,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91623,Shahid Vata,,18025,1830498,_432_18025_91623,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91615,Saibgonj Bazar Vitor,,18025,1830498,_432_18025_91615,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,148851,Saibgonj Bazar Road,,18025,1830498,_432_18025_148851,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,148850,Saibgonj Bazar Road,,18025,1830498,_432_18025_148850,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91623,Shahid Vata,,18025,1830498,_432_18025_91623,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,148850,Saibgonj Bazar Road,,18025,1830498,_432_18025_148850,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91619,Shahebgonj More,,18025,1830498,_432_18025_91619,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,148850,Saibgonj Bazar Road,,18025,1830498,_432_18025_148850,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,30498,Bottola,,18025,1830498,_432_18025_30498,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91623,Shahid Vata,,18025,1830498,_432_18025_91623,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91623,Shahid Vata,,18025,1830498,_432_18025_91623,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91619,Shahebgonj More,,18025,1830498,_432_18025_91619,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91617,Saibgonj Bazar,,18025,1830498,_432_18025_91617,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,148852,Shahid Vata,,18025,1830498,_432_18025_148852,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,148850,Saibgonj Bazar Road,,18025,1830498,_432_18025_148850,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,148850,Saibgonj Bazar Road,,18025,1830498,_432_18025_148850,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91619,Shahebgonj More,,18025,1830498,_432_18025_91619,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91616,Saibgonj Bazar Vitor,,18025,1830498,_432_18025_91616,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91618,Saibgonj Bazar,,18025,1830498,_432_18025_91618,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,148851,Saibgonj Bazar Road,,18025,1830498,_432_18025_148851,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91617,Saibgonj Bazar,,18025,1830498,_432_18025_91617,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91616,Saibgonj Bazar Vitor,,18025,1830498,_432_18025_91616,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,30303,Bottola,,18025,1830498,_432_18025_30303,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,30303,Bottola,,18025,1830498,_432_18025_30303,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,133261,Shahebgonj More,,18025,1830498,_432_18025_133261,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91617,Saibgonj Bazar,,18025,1830498,_432_18025_91617,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91613,Saibgonj Bazar Vitor,,18025,1830498,_432_18025_91613,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91623,Shahid Vata,,18025,1830498,_432_18025_91623,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,432,Haragach,2237,91617,Saibgonj Bazar,,18025,1830498,_432_18025_91617,,
