id,name,parent,type,is_deleted,created_at,updated_at,active,source_id
1831338,Ambagan,1830499,7,FALSE,now(),now(),TRUE,142959
1831339,Podder Para,1830499,7,FALSE,now(),now(),TRUE,91610
1831340,Collage Bazar,1830499,7,FALSE,now(),now(),TRUE,148848
1831341,Chotopul,1830499,7,FALSE,now(),now(),TRUE,91605
1831342,Collage Bazar,1830499,7,FALSE,now(),now(),TRUE,148849
1831343,Collage Bazar,1830499,7,FALSE,now(),now(),TRUE,148847
1831344,Podder Para,1830499,7,FALSE,now(),now(),TRUE,91609
1831345,Badher Par,1830499,7,FALSE,now(),now(),TRUE,91603
1831346,Ambagan,1830499,7,FALSE,now(),now(),TRUE,91601
1831347,Haque Bazar,1830500,7,FALSE,now(),now(),TRUE,91627
1831348,Haque Bazar,1830500,7,FALSE,now(),now(),TRUE,91628
1831349,Dacter Para,1830500,7,FALSE,now(),now(),TRUE,91626
1831350,School Market,1830500,7,FALSE,now(),now(),TRUE,47149
1831351,Pouro Gate,1830500,7,FALSE,now(),now(),TRUE,148839
1831352,Mina Bazar,1830500,7,FALSE,now(),now(),TRUE,42474
1831353,Pouro Gate,1830500,7,FALSE,now(),now(),TRUE,91630
1831354,Hazir bazar,1830500,7,FALSE,now(),now(),TRUE,117628
1831355,Hazir bazar,1830500,7,FALSE,now(),now(),TRUE,148838
1831356,Dacter Para,1830500,7,FALSE,now(),now(),TRUE,91624
1831357,Mina Bazar,1830500,7,FALSE,now(),now(),TRUE,9852
1831358,School Market,1830500,7,FALSE,now(),now(),TRUE,148840
1831359,School Market,1830500,7,FALSE,now(),now(),TRUE,148841
1831360,Mach Hari,1830501,7,FALSE,now(),now(),TRUE,91636
1831361,Karupnno,1830501,7,FALSE,now(),now(),TRUE,91633
1831362,Joy bangla bazar Road,1830501,7,FALSE,now(),now(),TRUE,148842
1831363,Joy bangla bazar,1830501,7,FALSE,now(),now(),TRUE,148843
1831364,Moheshwalaler More,1830501,7,FALSE,now(),now(),TRUE,91638
1831365,Karupnno,1830501,7,FALSE,now(),now(),TRUE,91632
1831366,Mach Hari,1830501,7,FALSE,now(),now(),TRUE,91635
1831367,Joy bangla bazar Road,1830501,7,FALSE,now(),now(),TRUE,148844
1831368,Moheshwalaler More,1830501,7,FALSE,now(),now(),TRUE,91637
1831369,Joy bangla bazar,1830501,7,FALSE,now(),now(),TRUE,91631
1831370,Moheshwalaler More,1830501,7,FALSE,now(),now(),TRUE,148845
1831371,Kauya bazar,1830502,7,FALSE,now(),now(),TRUE,91561
1831372,AKTC MORE,1830502,7,FALSE,now(),now(),TRUE,148859
1831373,Sarai Bazar Vitor Bazar,1830502,7,FALSE,now(),now(),TRUE,91566
1831374,Madrasha Gate,1830502,7,FALSE,now(),now(),TRUE,148858
1831375,Kauya bazar,1830502,7,FALSE,now(),now(),TRUE,91560
1831376,Kauya bazar,1830502,7,FALSE,now(),now(),TRUE,91564
1831377,Sarai Bazar,1830502,7,FALSE,now(),now(),TRUE,91568
1831378,Sarai Bazar,1830502,7,FALSE,now(),now(),TRUE,91569
1831379,Madrasha Gate,1830502,7,FALSE,now(),now(),TRUE,148860
1831380,Madrasha Gate,1830502,7,FALSE,now(),now(),TRUE,148861
1831381,Sarai Bazar Vitor Bazar,1830502,7,FALSE,now(),now(),TRUE,91567
1831382,Kauya bazar,1830502,7,FALSE,now(),now(),TRUE,91562
1831383,AKTC MORE,1830502,7,FALSE,now(),now(),TRUE,117625
1831384,AKTC MORE,1830502,7,FALSE,now(),now(),TRUE,133263
1831385,Chandkuti Bazar,1830503,7,FALSE,now(),now(),TRUE,91589
1831386,Chandkuti Bazar,1830503,7,FALSE,now(),now(),TRUE,91590
1831387,Chandkuti Vitor Bazar,1830503,7,FALSE,now(),now(),TRUE,91591
1831388,Satbazar,1830503,7,FALSE,now(),now(),TRUE,91599
1831389,Chandkuti Vitor Bazar,1830503,7,FALSE,now(),now(),TRUE,91592
1831390,Satbazar More,1830503,7,FALSE,now(),now(),TRUE,91595
1831391,Satbazar More,1830503,7,FALSE,now(),now(),TRUE,91596
1831392,Satbazar,1830503,7,FALSE,now(),now(),TRUE,91598
1831393,Satbazar More,1830503,7,FALSE,now(),now(),TRUE,91597
1831394,Chandkuti Vitor Bazar,1830503,7,FALSE,now(),now(),TRUE,91593
1831395,Satbazar More,1830503,7,FALSE,now(),now(),TRUE,148857
1831396,Varosha Market,1830504,7,FALSE,now(),now(),TRUE,91540
1831397,Paikar Bazar,1830504,7,FALSE,now(),now(),TRUE,91537
1831398,Malia Market,1830504,7,FALSE,now(),now(),TRUE,91534
1831399,Paikar Bazar Road,1830504,7,FALSE,now(),now(),TRUE,148869
1831400,Paikar Bazar,1830504,7,FALSE,now(),now(),TRUE,91538
1831401,Goni Market,1830504,7,FALSE,now(),now(),TRUE,19124
1831402,Mahindra Stand,1830504,7,FALSE,now(),now(),TRUE,91530
1831403,Paikar Bazar Road,1830504,7,FALSE,now(),now(),TRUE,148867
1831404,Mahindra Stand,1830504,7,FALSE,now(),now(),TRUE,91531
1831405,Malia Market,1830504,7,FALSE,now(),now(),TRUE,91535
1831406,Paikar Bazar,1830504,7,FALSE,now(),now(),TRUE,91539
1831407,Goni Market,1830504,7,FALSE,now(),now(),TRUE,91529
1831408,Paikar Bazar Road,1830504,7,FALSE,now(),now(),TRUE,148868
1831409,Varosha Mosjid,1830504,7,FALSE,now(),now(),TRUE,133264
1831410,Varosha Market,1830504,7,FALSE,now(),now(),TRUE,148870
1831411,Dalal Hat,1830505,7,FALSE,now(),now(),TRUE,91543
1831412,Nutun Bazar,1830505,7,FALSE,now(),now(),TRUE,35685
1831413,Tangrir Bazar,1830505,7,FALSE,now(),now(),TRUE,91548
1831414,Dhumgara,1830505,7,FALSE,now(),now(),TRUE,91546
1831415,Dalal Hat,1830505,7,FALSE,now(),now(),TRUE,91542
1831416,Nutun Bazar,1830505,7,FALSE,now(),now(),TRUE,47228
1831417,Dalal Hat,1830505,7,FALSE,now(),now(),TRUE,91544
1831418,Dhumgara,1830505,7,FALSE,now(),now(),TRUE,91545
1831419,Dhumgara,1830505,7,FALSE,now(),now(),TRUE,91547
1831420,Minaj Bazar,1830506,7,FALSE,now(),now(),TRUE,91556
1831421,Minaj Bazar More,1830506,7,FALSE,now(),now(),TRUE,91554
1831422,Minaj Bazar,1830506,7,FALSE,now(),now(),TRUE,91555
1831423,Minaj Bazar More,1830506,7,FALSE,now(),now(),TRUE,91553
1831424,Maya Bazar,1830506,7,FALSE,now(),now(),TRUE,91550
1831425,Minaj Bazar Bash Hati,1830506,7,FALSE,now(),now(),TRUE,91551
1831426,Maya Bazar,1830506,7,FALSE,now(),now(),TRUE,91549
1831427,Sorai Jumma Para,1830506,7,FALSE,now(),now(),TRUE,91557
1831428,Minaj Bazar Bash Hati,1830506,7,FALSE,now(),now(),TRUE,91552
1831429,Sorai Jumma Para,1830506,7,FALSE,now(),now(),TRUE,91558
1831430,Sorai Jumma Para,1830506,7,FALSE,now(),now(),TRUE,91559
1831431,Balar Ghat,1830507,7,FALSE,now(),now(),TRUE,91585
1831432,14 matha bazar,1830507,7,FALSE,now(),now(),TRUE,91584
1831433,Shek Para,1830507,7,FALSE,now(),now(),TRUE,40299
1831434,Kholifa Bazar,1830507,7,FALSE,now(),now(),TRUE,91587
1831435,Kholifa Bazar Road,1830507,7,FALSE,now(),now(),TRUE,148853
1831436,14 matha bazar,1830507,7,FALSE,now(),now(),TRUE,91583
1831437,Shek Para,1830507,7,FALSE,now(),now(),TRUE,31587
1831438,Kholifa Bazar Road,1830507,7,FALSE,now(),now(),TRUE,148854
1831439,Kholifa Bazar,1830507,7,FALSE,now(),now(),TRUE,91588
1831440,Kholifa Bazar,1830507,7,FALSE,now(),now(),TRUE,148855
1831441,14 matha bazar,1830507,7,FALSE,now(),now(),TRUE,91582
1831442,Balar Ghat,1830507,7,FALSE,now(),now(),TRUE,91586
1831443,14 matha bazar,1830507,7,FALSE,now(),now(),TRUE,133262
1831444,Shek Para,1830507,7,FALSE,now(),now(),TRUE,148856
1831445,Shek Para,1830507,7,FALSE,now(),now(),TRUE,79492
1831446,Bakul Tola,1830508,7,FALSE,now(),now(),TRUE,50441
1831447,Khansama,1830508,7,FALSE,now(),now(),TRUE,91574
1831448,Khansama,1830508,7,FALSE,now(),now(),TRUE,148866
1831449,Menajer Pul,1830508,7,FALSE,now(),now(),TRUE,91577
1831450,Menajer Pul,1830508,7,FALSE,now(),now(),TRUE,91579
1831451,Bakul Tola,1830508,7,FALSE,now(),now(),TRUE,91571
1831452,Bakul Tola More,1830508,7,FALSE,now(),now(),TRUE,148862
1831453,Khansama,1830508,7,FALSE,now(),now(),TRUE,91575
1831454,Bakul Tola,1830508,7,FALSE,now(),now(),TRUE,74064
1831455,Bangla Bazar,1830508,7,FALSE,now(),now(),TRUE,27426
1831456,Bakul Tola,1830508,7,FALSE,now(),now(),TRUE,91570
1831457,Jam Tola,1830508,7,FALSE,now(),now(),TRUE,39773
1831458,Bangla Bazar,1830508,7,FALSE,now(),now(),TRUE,127721
1831459,Bakul Tola More,1830508,7,FALSE,now(),now(),TRUE,148864
1831460,Jam Tola,1830508,7,FALSE,now(),now(),TRUE,91573
1831461,Jam Tola,1830508,7,FALSE,now(),now(),TRUE,91572
1831462,Bakul Tola More,1830508,7,FALSE,now(),now(),TRUE,148863
1831463,Bakul Tola More,1830508,7,FALSE,now(),now(),TRUE,148865
1831464,Khansama,1830508,7,FALSE,now(),now(),TRUE,91576
1831465,Menajer Pul,1830508,7,FALSE,now(),now(),TRUE,91578
1831466,AKTC MORE,1830508,7,FALSE,now(),now(),TRUE,148859
1831467,Balar Haat School Road,1830509,7,FALSE,now(),now(),TRUE,149038
1831468,Balar Haat Bazar,1830509,7,FALSE,now(),now(),TRUE,149039
1831469,Fedaretion,1830509,7,FALSE,now(),now(),TRUE,92389
1831470,Balarhaat Cinema Hall More,1830509,7,FALSE,now(),now(),TRUE,149040
1831471,Balar Haat Bazar,1830509,7,FALSE,now(),now(),TRUE,149036
1831472,Balar Haat School Road,1830509,7,FALSE,now(),now(),TRUE,149037
1831473,Madarer Haat,1830509,7,FALSE,now(),now(),TRUE,149041
1831474,Balarhaat Cinema Hall More,1830509,7,FALSE,now(),now(),TRUE,149042
1831475,Mohadipur,1830509,7,FALSE,now(),now(),TRUE,92397
1831476,Balar Haat Bazar,1830509,7,FALSE,now(),now(),TRUE,149043
1831477,Boldipukur Bazar,1830510,7,FALSE,now(),now(),TRUE,133281
1831478,Boldipukur Bazar,1830510,7,FALSE,now(),now(),TRUE,149045
1831479,Boldipukur Haiway Road,1830510,7,FALSE,now(),now(),TRUE,92420
1831480,Boldipukur Bazar,1830510,7,FALSE,now(),now(),TRUE,92419
1831481,Abason,1830510,7,FALSE,now(),now(),TRUE,80175
1831482,Shah Amanot Pump,1830510,7,FALSE,now(),now(),TRUE,92431
1831483,Boldipukur Bazar,1830510,7,FALSE,now(),now(),TRUE,149044
1831484,Boldipukur Haiway Road,1830510,7,FALSE,now(),now(),TRUE,149047
1831485,Shah Amanot Pump,1830510,7,FALSE,now(),now(),TRUE,149046
1831486,Boldipukur Stand,1830510,7,FALSE,now(),now(),TRUE,92426
1831487,Kasem Bazar,1830511,7,FALSE,now(),now(),TRUE,130372
1831488,Sukurer Haat Bazar,1830511,7,FALSE,now(),now(),TRUE,148999
1831489,Sukurer Haat Pamp,1830511,7,FALSE,now(),now(),TRUE,149003
1831490,Sukurer Haat Bazar,1830511,7,FALSE,now(),now(),TRUE,149000
1831491,Tilokpara,1830511,7,FALSE,now(),now(),TRUE,92519
1831492,Sukurer Haat Bazar,1830511,7,FALSE,now(),now(),TRUE,149002
1831493,Moslem Bazar,1830511,7,FALSE,now(),now(),TRUE,92515
1831494,Kasem Bazar,1830511,7,FALSE,now(),now(),TRUE,149001
1831495,Purbo Garapara,1830511,7,FALSE,now(),now(),TRUE,92517
1831496,Moslem Bazar Vandabari Road,1830511,7,FALSE,now(),now(),TRUE,92514
1831497,Shapla More,1830511,7,FALSE,now(),now(),TRUE,96490
1831498,Moslem Bazar Vandabari Road,1830511,7,FALSE,now(),now(),TRUE,149004
1831499,Moslem Bazar,1830511,7,FALSE,now(),now(),TRUE,148996
1831500,Moslem Bazar,1830511,7,FALSE,now(),now(),TRUE,92523
1831501,School Gate,1830511,7,FALSE,now(),now(),TRUE,59539
1831502,School gate,1830511,7,FALSE,now(),now(),TRUE,117646
1831503,Kasem Bazar,1830511,7,FALSE,now(),now(),TRUE,145552
1831504,Jaigir Haiway Road,1830512,7,FALSE,now(),now(),TRUE,92369
1831505,Nischintapur,1830512,7,FALSE,now(),now(),TRUE,149074
1831506,Jaigir Bazar Road,1830512,7,FALSE,now(),now(),TRUE,92367
1831507,Ranipukur Road,1830512,7,FALSE,now(),now(),TRUE,92382
1831508,Jaigir Bazar Road,1830512,7,FALSE,now(),now(),TRUE,92368
1831509,Jaigir Haiway Road,1830512,7,FALSE,now(),now(),TRUE,149076
1831510,Jaigir Stand School Gate,1830512,7,FALSE,now(),now(),TRUE,149081
1831511,Ranipukur Road,1830512,7,FALSE,now(),now(),TRUE,92381
1831512,Chaudhary More,1830512,7,FALSE,now(),now(),TRUE,149080
1831513,Chaudhary More,1830512,7,FALSE,now(),now(),TRUE,149073
1831514,Jaigir Stand School Gate,1830512,7,FALSE,now(),now(),TRUE,149077
1831515,Jaigir Stand School Gate,1830512,7,FALSE,now(),now(),TRUE,149079
1831516,Jaigir Haiway Road,1830512,7,FALSE,now(),now(),TRUE,149078
1831517,Jaigir Haiway Road,1830512,7,FALSE,now(),now(),TRUE,149075
1831518,Jaigir Haiway Road,1830512,7,FALSE,now(),now(),TRUE,149072
1831519,Nischintapur,1830512,7,FALSE,now(),now(),TRUE,149071
1831520,Komorganj School Road,1830513,7,FALSE,now(),now(),TRUE,149018
1831521,Miyar Haat,1830513,7,FALSE,now(),now(),TRUE,83110
1831522,Komorganj Bazar,1830513,7,FALSE,now(),now(),TRUE,149022
1831523,Komorganj Choyamil,1830513,7,FALSE,now(),now(),TRUE,149029
1831524,Miyar Haat,1830513,7,FALSE,now(),now(),TRUE,149025
1831525,Jadebpur,1830513,7,FALSE,now(),now(),TRUE,92449
1831526,Balarhat Road,1830513,7,FALSE,now(),now(),TRUE,149033
1831527,Balarhat Road,1830513,7,FALSE,now(),now(),TRUE,149026
1831528,Pritir More,1830513,7,FALSE,now(),now(),TRUE,149030
1831529,Jadebpur,1830513,7,FALSE,now(),now(),TRUE,92450
1831530,Balar Haat Road,1830513,7,FALSE,now(),now(),TRUE,149024
1831531,Noyar Haat,1830513,7,FALSE,now(),now(),TRUE,133279
1831532,Miar Haat,1830513,7,FALSE,now(),now(),TRUE,133280
1831533,Komorganj Bazar,1830513,7,FALSE,now(),now(),TRUE,149023
1831534,Noyar Haat More,1830513,7,FALSE,now(),now(),TRUE,149020
1831535,Komorganj Choyamil,1830513,7,FALSE,now(),now(),TRUE,149028
1831536,Komorganj School Road,1830513,7,FALSE,now(),now(),TRUE,149034
1831537,Noyar Haat,1830513,7,FALSE,now(),now(),TRUE,149027
1831538,Komorganj School Road,1830513,7,FALSE,now(),now(),TRUE,149035
1831539,Komorganj Bazar,1830513,7,FALSE,now(),now(),TRUE,149019
1831540,Balar Haat Road,1830513,7,FALSE,now(),now(),TRUE,149031
1831541,Balar Haat Road,1830513,7,FALSE,now(),now(),TRUE,149032
1831542,Miyar Haat,1830513,7,FALSE,now(),now(),TRUE,149021
1831543,Jaigir Bazar Road,1830514,7,FALSE,now(),now(),TRUE,149064
1831544,Jaigir College Road,1830514,7,FALSE,now(),now(),TRUE,149059
1831545,Jaigir College Road,1830514,7,FALSE,now(),now(),TRUE,149065
1831546,Jaigir Bazar Road,1830514,7,FALSE,now(),now(),TRUE,92368
1831547,Jaigir Bazar,1830514,7,FALSE,now(),now(),TRUE,85893
1831548,Mohadipur,1830514,7,FALSE,now(),now(),TRUE,92396
1831549,Shalmara Road,1830514,7,FALSE,now(),now(),TRUE,92402
1831550,Mohadipur,1830514,7,FALSE,now(),now(),TRUE,92397
1831551,Shalmara Road,1830514,7,FALSE,now(),now(),TRUE,149060
1831552,Jaigir Bazar,1830514,7,FALSE,now(),now(),TRUE,149057
1831553,Balarhat Road,1830514,7,FALSE,now(),now(),TRUE,149058
1831554,Balarhat Road,1830514,7,FALSE,now(),now(),TRUE,149033
1831555,talpukur,1830514,7,FALSE,now(),now(),TRUE,117658
1831556,Balarhat road,1830514,7,FALSE,now(),now(),TRUE,92386
1831557,Narayan Pur Badia Para,1830514,7,FALSE,now(),now(),TRUE,92536
1831558,Jaigir Bazar Road,1830514,7,FALSE,now(),now(),TRUE,92367
1831559,Narayan Pur Badia Para,1830514,7,FALSE,now(),now(),TRUE,149063
1831560,Balarhat Road,1830514,7,FALSE,now(),now(),TRUE,149062
1831561,Mangso Hati,1830514,7,FALSE,now(),now(),TRUE,92377
1831562,Jaigir Bazar Road,1830514,7,FALSE,now(),now(),TRUE,149061
1831563,Balar Hat Road,1830514,7,FALSE,now(),now(),TRUE,133283
1831564,Jalalganj,1830515,7,FALSE,now(),now(),TRUE,149005
1831565,Shalmara Bazar,1830515,7,FALSE,now(),now(),TRUE,92544
1831566,Hulashu Bazar,1830515,7,FALSE,now(),now(),TRUE,92476
1831567,Thakur Bari,1830515,7,FALSE,now(),now(),TRUE,92485
1831568,Vangni More,1830515,7,FALSE,now(),now(),TRUE,92487
1831569,Thakur Bari,1830515,7,FALSE,now(),now(),TRUE,62960
1831570,Vangni Mather Haat,1830515,7,FALSE,now(),now(),TRUE,149008
1831571,Hulashu Bazar,1830515,7,FALSE,now(),now(),TRUE,92477
1831572,Vangni More,1830515,7,FALSE,now(),now(),TRUE,149010
1831573,Vangni Mather Haat,1830515,7,FALSE,now(),now(),TRUE,149007
1831574,Jalalganj,1830515,7,FALSE,now(),now(),TRUE,149006
1831575,Shalmara School Road,1830515,7,FALSE,now(),now(),TRUE,149009
1831576,Shalmara Bazar,1830515,7,FALSE,now(),now(),TRUE,92545
1831577,Fokirer Hat,1830516,7,FALSE,now(),now(),TRUE,92507
1831578,Gorer Matha,1830516,7,FALSE,now(),now(),TRUE,148998
1831579,Gorer Matha,1830516,7,FALSE,now(),now(),TRUE,92511
1831580,Moslem Bazar,1830516,7,FALSE,now(),now(),TRUE,148996
1831581,Pagla Hat,1830516,7,FALSE,now(),now(),TRUE,92516
1831582,Moslem Bazar,1830516,7,FALSE,now(),now(),TRUE,92515
1831583,Pagla Hat,1830516,7,FALSE,now(),now(),TRUE,133276
1831584,Moslem Bazar Vandabari Road,1830516,7,FALSE,now(),now(),TRUE,92514
1831585,Gorer Matha Ful Bari Road,1830516,7,FALSE,now(),now(),TRUE,92510
1831586,Gorer Matha,1830516,7,FALSE,now(),now(),TRUE,148997
1831587,Moslem Bazar,1830516,7,FALSE,now(),now(),TRUE,148995
1831588,Paikan More,1830517,7,FALSE,now(),now(),TRUE,92551
1831589,Fojlu More,1830517,7,FALSE,now(),now(),TRUE,149084
1831590,Paikan More,1830517,7,FALSE,now(),now(),TRUE,149086
1831591,Matherpur,1830517,7,FALSE,now(),now(),TRUE,92550
1831592,Paikan Kishnapur,1830517,7,FALSE,now(),now(),TRUE,92414
1831593,Siraj Khorgachha,1830517,7,FALSE,now(),now(),TRUE,149082
1831594,Ranipukur Bazar,1830517,7,FALSE,now(),now(),TRUE,92506
1831595,Paikan More,1830517,7,FALSE,now(),now(),TRUE,149087
1831596,Tonka Bazar,1830517,7,FALSE,now(),now(),TRUE,92417
1831597,Boldipukur,1830517,7,FALSE,now(),now(),TRUE,92427
1831598,Mather Haat,1830517,7,FALSE,now(),now(),TRUE,149085
1831599,Ranipukur School Gate,1830517,7,FALSE,now(),now(),TRUE,149083
1831600,Ershad More,1830517,7,FALSE,now(),now(),TRUE,149015
1831601,Ranipukur Bazar,1830517,7,FALSE,now(),now(),TRUE,92552
1831602,Pachir Matha Boiragiganj,1830518,7,FALSE,now(),now(),TRUE,149055
1831603,Boiragiganj Kacha Bazar,1830518,7,FALSE,now(),now(),TRUE,149050
1831604,Hazerar More,1830518,7,FALSE,now(),now(),TRUE,92440
1831605,Boiragiganj Stand,1830518,7,FALSE,now(),now(),TRUE,149051
1831606,Boiragigonj Voktipur Road,1830518,7,FALSE,now(),now(),TRUE,92439
1831607,Pachir Matha Boiragiganj,1830518,7,FALSE,now(),now(),TRUE,149049
1831608,Boiragiganj Stand,1830518,7,FALSE,now(),now(),TRUE,149053
1831609,School Road,1830518,7,FALSE,now(),now(),TRUE,43467
1831610,Shah Amanot Pump,1830518,7,FALSE,now(),now(),TRUE,92431
1831611,Boiragigonj Kaca Bazar,1830518,7,FALSE,now(),now(),TRUE,133282
1831612,Voktipur Bazar,1830518,7,FALSE,now(),now(),TRUE,149048
1831613,Voktipur Bazar,1830518,7,FALSE,now(),now(),TRUE,149052
1831614,Boiragiganj Stand,1830518,7,FALSE,now(),now(),TRUE,149056
1831615,Boiragiganj Stand,1830518,7,FALSE,now(),now(),TRUE,149054
1831616,Lotifpur,1830519,7,FALSE,now(),now(),TRUE,17644
1831617,Bottola,1830519,7,FALSE,now(),now(),TRUE,30498
1831618,Lotifpur,1830519,7,FALSE,now(),now(),TRUE,74401
1831619,Noyar Haat,1830519,7,FALSE,now(),now(),TRUE,149027
1831620,Noyar Haat,1830519,7,FALSE,now(),now(),TRUE,133279
1831621,Bou Bazar,1830519,7,FALSE,now(),now(),TRUE,30925
1831622,Paikan Kishnapur,1830519,7,FALSE,now(),now(),TRUE,92414
1831623,Bottola,1830519,7,FALSE,now(),now(),TRUE,30303
1831624,Abdullahpur,1830519,7,FALSE,now(),now(),TRUE,92403
1831625,Paikan Kishnapur,1830519,7,FALSE,now(),now(),TRUE,149070
1831626,Tonka Bazar,1830519,7,FALSE,now(),now(),TRUE,92417
1831627,Noyar Haat Road,1830519,7,FALSE,now(),now(),TRUE,149067
1831628,Lotifpur,1830519,7,FALSE,now(),now(),TRUE,149068
1831629,Bou Bazar,1830519,7,FALSE,now(),now(),TRUE,26731
1831630,Tonka Bazar,1830519,7,FALSE,now(),now(),TRUE,149069
1831631,Noyar Haat Road,1830519,7,FALSE,now(),now(),TRUE,149066
1831632,Paikar Haat,1830520,7,FALSE,now(),now(),TRUE,149014
1831633,Kodomtola Bazar,1830520,7,FALSE,now(),now(),TRUE,92500
1831634,Lalpukur,1830520,7,FALSE,now(),now(),TRUE,149012
1831635,Akherar Haat,1830520,7,FALSE,now(),now(),TRUE,149011
1831636,Ershad More,1830520,7,FALSE,now(),now(),TRUE,149017
1831637,Ershad More,1830520,7,FALSE,now(),now(),TRUE,149015
1831638,Batashon Bazar,1830520,7,FALSE,now(),now(),TRUE,92493
1831639,Paikar Haat,1830520,7,FALSE,now(),now(),TRUE,149013
1831640,Ershad More,1830520,7,FALSE,now(),now(),TRUE,133277
1831641,Batashon Bazar,1830520,7,FALSE,now(),now(),TRUE,149016
1831642,Rupshi Anondo Bazar,1830520,7,FALSE,now(),now(),TRUE,133278
1831643,Mirbag Bazar,1830521,7,FALSE,now(),now(),TRUE,91375
1831644,Mirbag Bazar Road,1830521,7,FALSE,now(),now(),TRUE,91371
1831645,Mirbag Bus Stand,1830521,7,FALSE,now(),now(),TRUE,91376
1831646,Mirbag Bazar Road,1830521,7,FALSE,now(),now(),TRUE,91372
1831647,Jummar Par,1830521,7,FALSE,now(),now(),TRUE,91455
1831648,Sadhu Rell Gate,1830521,7,FALSE,now(),now(),TRUE,91368
1831649,Mirbag Bazar Road,1830521,7,FALSE,now(),now(),TRUE,91363
1831650,Mirbag Bus Stand,1830521,7,FALSE,now(),now(),TRUE,148915
1831651,Mirbag Bazar,1830521,7,FALSE,now(),now(),TRUE,91374
1831652,Sadhu Rell Gate,1830521,7,FALSE,now(),now(),TRUE,148916
1831653,Jummar Par,1830521,7,FALSE,now(),now(),TRUE,91456
1831654,Mirbag Bazar,1830521,7,FALSE,now(),now(),TRUE,91373
1831655,Sadhu Rell Gate,1830521,7,FALSE,now(),now(),TRUE,91366
1831656,Mirbag Bus Stand,1830521,7,FALSE,now(),now(),TRUE,91377
1831657,Jummar Par,1830521,7,FALSE,now(),now(),TRUE,91454
1831658,Thana Road,1830522,7,FALSE,now(),now(),TRUE,122313
1831659,Thana Road,1830522,7,FALSE,now(),now(),TRUE,120447
1831660,Tista Bridge,1830522,7,FALSE,now(),now(),TRUE,91404
1831661,Gajir Hat,1830522,7,FALSE,now(),now(),TRUE,91400
1831662,Station,1830522,7,FALSE,now(),now(),TRUE,42107
1831663,Rajendro Bazar,1830522,7,FALSE,now(),now(),TRUE,91401
1831664,Station,1830522,7,FALSE,now(),now(),TRUE,35947
1831665,Tista Old Bridge,1830522,7,FALSE,now(),now(),TRUE,91405
1831666,Gajir Hat,1830522,7,FALSE,now(),now(),TRUE,37805
1831667,Kodom Tola,1830522,7,FALSE,now(),now(),TRUE,127732
1831668,Kalir Hat,1830522,7,FALSE,now(),now(),TRUE,55540
1831669,Thana Road,1830522,7,FALSE,now(),now(),TRUE,6940
1831670,Gajir Hat,1830522,7,FALSE,now(),now(),TRUE,112486
1831671,Thana Road,1830522,7,FALSE,now(),now(),TRUE,120487
1831672,Rajendro Bazar,1830522,7,FALSE,now(),now(),TRUE,133266
1831673,Taltola,1830523,7,FALSE,now(),now(),TRUE,28423
1831674,B.N.P Office,1830523,7,FALSE,now(),now(),TRUE,148918
1831675,Station Road,1830523,7,FALSE,now(),now(),TRUE,33573
1831676,Taltola,1830523,7,FALSE,now(),now(),TRUE,12800
1831677,Station Road,1830523,7,FALSE,now(),now(),TRUE,32462
1831678,Modhupur Road,1830523,7,FALSE,now(),now(),TRUE,91343
1831679,Kazol Market,1830523,7,FALSE,now(),now(),TRUE,91342
1831680,Modhupur Road,1830523,7,FALSE,now(),now(),TRUE,148917
1831681,Teler Pump,1830523,7,FALSE,now(),now(),TRUE,91352
1831682,Kaunia Bus Stand,1830523,7,FALSE,now(),now(),TRUE,91339
1831683,Kaunia Bus Stand,1830523,7,FALSE,now(),now(),TRUE,91338
1831684,B.N.P Office,1830523,7,FALSE,now(),now(),TRUE,91336
1831685,Modhupur Road,1830523,7,FALSE,now(),now(),TRUE,91344
1831686,Kazol Market,1830523,7,FALSE,now(),now(),TRUE,91341
1831687,Station Road,1830523,7,FALSE,now(),now(),TRUE,16079
1831688,Teler Pump,1830523,7,FALSE,now(),now(),TRUE,120649
1831689,Burir Hat Road,1830524,7,FALSE,now(),now(),TRUE,90932
1831690,Vai Er Hat,1830524,7,FALSE,now(),now(),TRUE,91412
1831691,High School More,1830524,7,FALSE,now(),now(),TRUE,133265
1831692,Vai Er Hat,1830524,7,FALSE,now(),now(),TRUE,148894
1831693,Jamtola,1830524,7,FALSE,now(),now(),TRUE,25614
1831694,High School More,1830524,7,FALSE,now(),now(),TRUE,148895
1831695,Jamtola,1830524,7,FALSE,now(),now(),TRUE,27005
1831696,Burir Hat Road,1830524,7,FALSE,now(),now(),TRUE,91406
1831697,High School More,1830524,7,FALSE,now(),now(),TRUE,115705
1831698,Burir Hat Road,1830524,7,FALSE,now(),now(),TRUE,148897
1831699,Burir Hat Road,1830524,7,FALSE,now(),now(),TRUE,91407
1831700,Vai Er Hat,1830524,7,FALSE,now(),now(),TRUE,148896
1831701,Velu Para,1830525,7,FALSE,now(),now(),TRUE,91370
1831702,Gulsan,1830525,7,FALSE,now(),now(),TRUE,91512
1831703,Baily Bridge,1830525,7,FALSE,now(),now(),TRUE,91359
1831704,Holdi Bari,1830525,7,FALSE,now(),now(),TRUE,91361
1831705,Baily Bridge,1830525,7,FALSE,now(),now(),TRUE,148910
